times,Units,value_mean,value_std,parameter
2021-08-02 15:00:00,mg/L,-100000.0,0.0,ODO
2021-08-02 16:00:00,mg/L,-100000.0,0.0,ODO
2021-08-02 17:00:00,mg/L,9.1,0.0201809991643794,ODO
2021-08-02 18:00:00,mg/L,9.025,0.0151357493732845,ODO
2021-08-02 19:00:00,mg/L,8.98,0.0,ODO
2021-08-02 20:00:00,mg/L,,,ODO
2021-08-02 21:00:00,mg/L,,,ODO
2021-08-02 22:00:00,mg/L,,,ODO
2021-08-02 23:00:00,mg/L,,,ODO
2021-08-03 00:00:00,mg/L,,,ODO
2021-08-03 01:00:00,mg/L,,,ODO
2021-08-03 02:00:00,mg/L,,,ODO
2021-08-03 03:00:00,mg/L,,,ODO
2021-08-03 04:00:00,mg/L,,,ODO
2021-08-03 05:00:00,mg/L,,,ODO
2021-08-03 06:00:00,mg/L,,,ODO
2021-08-03 07:00:00,mg/L,,,ODO
2021-08-03 08:00:00,mg/L,,,ODO
2021-08-03 09:00:00,mg/L,,,ODO
2021-08-03 10:00:00,mg/L,,,ODO
2021-08-03 11:00:00,mg/L,,,ODO
2021-08-03 12:00:00,mg/L,,,ODO
2021-08-03 13:00:00,mg/L,,,ODO
2021-08-03 14:00:00,mg/L,,,ODO
2021-08-03 15:00:00,mg/L,8.76,0.0,ODO
2021-08-03 16:00:00,mg/L,9.28,0.0100904995821913,ODO
2021-08-03 17:00:00,mg/L,9.335,0.0252262489554732,ODO
2021-08-03 18:00:00,mg/L,9.41,0.0,ODO
2021-08-03 19:00:00,mg/L,9.44,0.0100904995821913,ODO
2021-08-03 20:00:00,mg/L,9.51,0.0302714987465699,ODO
2021-08-03 21:00:00,mg/L,9.58,0.0302714987465699,ODO
2021-08-03 22:00:00,mg/L,9.635,0.0353167485376656,ODO
2021-08-03 23:00:00,mg/L,9.73,0.0504524979109516,ODO
2021-08-04 00:00:00,mg/L,9.79,0.0100904995821926,ODO
2021-08-04 01:00:00,mg/L,9.795,0.0050452497910958,ODO
2021-08-04 02:00:00,mg/L,9.805,0.0050452497910946,ODO
2021-08-04 03:00:00,mg/L,9.81,0.0302714987465712,ODO
2021-08-04 04:00:00,mg/L,9.71,0.0504524979109517,ODO
2021-08-04 05:00:00,mg/L,9.595,0.0655882472842372,ODO
2021-08-04 06:00:00,mg/L,9.47,0.0302714987465712,ODO
2021-08-04 07:00:00,mg/L,9.28,0.0504524979109517,ODO
2021-08-04 08:00:00,mg/L,9.19,0.0,ODO
2021-08-04 09:00:00,mg/L,9.185,0.0050452497910946,ODO
2021-08-04 10:00:00,mg/L,9.195,0.0050452497910946,ODO
2021-08-04 11:00:00,mg/L,9.21,0.0100904995821926,ODO
2021-08-04 12:00:00,mg/L,9.21,0.0,ODO
2021-08-04 13:00:00,mg/L,9.325,0.0151357493732845,ODO
2021-08-04 14:00:00,mg/L,9.41,0.0201809991643794,ODO
2021-08-04 15:00:00,mg/L,9.41,0.010090499582192,ODO
2021-08-04 16:00:00,mg/L,9.395,0.0151357493732845,ODO
2021-08-04 17:00:00,mg/L,9.42,0.0100904995821913,ODO
2021-08-04 18:00:00,mg/L,9.565,0.0454072481198566,ODO
2021-08-04 19:00:00,mg/L,9.685,0.0151357493732845,ODO
2021-08-04 20:00:00,mg/L,9.755,0.0151357493732845,ODO
2021-08-04 21:00:00,mg/L,9.77,0.010090499582192,ODO
2021-08-04 22:00:00,mg/L,9.8,0.0,ODO
2021-08-04 23:00:00,mg/L,9.77,0.0,ODO
2021-08-05 00:00:00,mg/L,9.78,0.0100904995821913,ODO
2021-08-05 01:00:00,mg/L,9.72,0.0706334970753309,ODO
2021-08-05 02:00:00,mg/L,9.61,0.1009049958219022,ODO
2021-08-05 03:00:00,mg/L,9.445000000000002,0.0454072481198566,ODO
2021-08-05 04:00:00,mg/L,9.28,0.0100904995821913,ODO
2021-08-05 05:00:00,mg/L,9.23,0.0201809991643794,ODO
2021-08-05 06:00:00,mg/L,9.245,0.0050452497910946,ODO
2021-08-05 07:00:00,mg/L,9.245,0.0050452497910946,ODO
2021-08-05 08:00:00,mg/L,9.235,0.0050452497910946,ODO
2021-08-05 09:00:00,mg/L,9.19,0.0302714987465712,ODO
2021-08-05 10:00:00,mg/L,8.95,0.0,ODO
2021-08-05 11:00:00,mg/L,8.94,0.0100904995821913,ODO
2021-08-05 12:00:00,mg/L,8.95,0.0,ODO
2021-08-05 13:00:00,mg/L,9.025,0.0151357493732845,ODO
2021-08-05 14:00:00,mg/L,9.06,0.0100904995821913,ODO
2021-08-05 15:00:00,mg/L,9.08,0.0100904995821913,ODO
2021-08-05 16:00:00,mg/L,9.075,0.0050452497910946,ODO
2021-08-05 17:00:00,mg/L,9.095,0.0151357493732845,ODO
2021-08-05 18:00:00,mg/L,9.065,0.0050452497910946,ODO
2021-08-05 19:00:00,mg/L,9.08,0.0,ODO
2021-08-05 20:00:00,mg/L,9.095,0.0151357493732845,ODO
2021-08-05 21:00:00,mg/L,9.155,0.0252262489554732,ODO
2021-08-05 22:00:00,mg/L,9.3,0.0908144962397124,ODO
2021-08-05 23:00:00,mg/L,9.37,0.0,ODO
2021-08-06 00:00:00,mg/L,9.35,0.0,ODO
2021-08-06 01:00:00,mg/L,9.355,0.0050452497910946,ODO
2021-08-06 02:00:00,mg/L,9.335,0.0151357493732845,ODO
2021-08-06 03:00:00,mg/L,9.31,0.0,ODO
2021-08-06 04:00:00,mg/L,9.33,0.0,ODO
2021-08-06 05:00:00,mg/L,9.34,0.010090499582192,ODO
2021-08-06 06:00:00,mg/L,9.335,0.0050452497910946,ODO
2021-08-06 07:00:00,mg/L,9.320000000000002,0.0,ODO
2021-08-06 08:00:00,mg/L,9.305,0.0050452497910946,ODO
2021-08-06 09:00:00,mg/L,9.28,0.0100904995821913,ODO
2021-08-06 10:00:00,mg/L,9.255,0.0050452497910946,ODO
2021-08-06 11:00:00,mg/L,9.245,0.0050452497910946,ODO
2021-08-06 12:00:00,mg/L,9.265,0.0050452497910946,ODO
2021-08-06 13:00:00,mg/L,9.304999999999998,0.0151357493732858,ODO
2021-08-06 14:00:00,mg/L,9.355,0.0050452497910946,ODO
2021-08-06 15:00:00,mg/L,9.405,0.0151357493732845,ODO
2021-08-06 16:00:00,mg/L,9.455,0.0050452497910958,ODO
2021-08-06 17:00:00,mg/L,9.49,0.0100904995821913,ODO
2021-08-06 18:00:00,mg/L,9.525,0.0151357493732845,ODO
2021-08-06 19:00:00,mg/L,9.570000000000002,0.010090499582192,ODO
2021-08-06 20:00:00,mg/L,9.595,0.0050452497910946,ODO
2021-08-06 21:00:00,mg/L,9.625,0.0050452497910958,ODO
2021-08-06 22:00:00,mg/L,9.73,0.010090499582192,ODO
2021-08-06 23:00:00,mg/L,9.775,0.0050452497910946,ODO
2021-08-07 00:00:00,mg/L,9.77,0.0302714987465712,ODO
2021-08-07 01:00:00,mg/L,9.74,0.0201809991643794,ODO
2021-08-07 02:00:00,mg/L,9.83,0.0100904995821913,ODO
2021-08-07 03:00:00,mg/L,9.775,0.0252262489554745,ODO
2021-08-07 04:00:00,mg/L,9.66,0.010090499582192,ODO
2021-08-07 05:00:00,mg/L,9.61,0.010090499582192,ODO
2021-08-07 06:00:00,mg/L,9.555,0.0050452497910946,ODO
2021-08-07 07:00:00,mg/L,9.51,0.0100904995821913,ODO
2021-08-07 08:00:00,mg/L,9.48,0.010090499582192,ODO
2021-08-07 09:00:00,mg/L,9.445,0.0050452497910946,ODO
2021-08-07 10:00:00,mg/L,9.415,0.0050452497910946,ODO
2021-08-07 11:00:00,mg/L,9.395,0.0050452497910946,ODO
2021-08-07 12:00:00,mg/L,9.405,0.0050452497910946,ODO
2021-08-07 13:00:00,mg/L,9.38,0.0100904995821926,ODO
2021-08-07 14:00:00,mg/L,9.435,0.0151357493732845,ODO
2021-08-07 15:00:00,mg/L,9.475,0.0252262489554745,ODO
2021-08-07 16:00:00,mg/L,9.55,0.0,ODO
2021-08-07 17:00:00,mg/L,9.595,0.0151357493732845,ODO
2021-08-07 18:00:00,mg/L,9.63,0.0,ODO
2021-08-07 19:00:00,mg/L,9.665,0.0252262489554732,ODO
2021-08-07 20:00:00,mg/L,9.675,0.0151357493732845,ODO
2021-08-07 21:00:00,mg/L,9.8,0.0,ODO
2021-08-07 22:00:00,mg/L,9.804999999999998,0.0151357493732858,ODO
2021-08-07 23:00:00,mg/L,9.91,0.0504524979109523,ODO
2021-08-08 00:00:00,mg/L,9.905,0.0252262489554732,ODO
2021-08-08 01:00:00,mg/L,9.86,0.010090499582192,ODO
2021-08-08 02:00:00,mg/L,9.76,0.0100904995821913,ODO
2021-08-08 03:00:00,mg/L,9.7,0.0100904995821926,ODO
2021-08-08 04:00:00,mg/L,9.7,0.0,ODO
2021-08-08 05:00:00,mg/L,9.67,0.0100904995821913,ODO
2021-08-08 06:00:00,mg/L,9.645,0.0151357493732845,ODO
2021-08-08 07:00:00,mg/L,9.615,0.0151357493732858,ODO
2021-08-08 08:00:00,mg/L,9.570000000000002,0.0201809991643794,ODO
2021-08-08 09:00:00,mg/L,9.505,0.0151357493732845,ODO
2021-08-08 10:00:00,mg/L,9.46,0.0,ODO
2021-08-08 11:00:00,mg/L,9.46,0.0,ODO
2021-08-08 12:00:00,mg/L,9.47,0.0100904995821913,ODO
2021-08-08 13:00:00,mg/L,9.52,0.0201809991643794,ODO
2021-08-08 14:00:00,mg/L,9.6,0.0201809991643794,ODO
2021-08-08 15:00:00,mg/L,9.655,0.0050452497910946,ODO
2021-08-08 16:00:00,mg/L,9.755,0.0353167485376644,ODO
2021-08-08 17:00:00,mg/L,9.84,0.0302714987465705,ODO
2021-08-08 18:00:00,mg/L,9.82,0.0302714987465712,ODO
2021-08-08 19:00:00,mg/L,9.895,0.0050452497910946,ODO
2021-08-08 20:00:00,mg/L,9.975,0.0252262489554745,ODO
2021-08-08 21:00:00,mg/L,10.05,0.0201809991643797,ODO
2021-08-08 22:00:00,mg/L,10.235,0.0151357493732845,ODO
2021-08-08 23:00:00,mg/L,10.265,0.0353167485376656,ODO
2021-08-09 00:00:00,mg/L,10.205,0.1059502456129971,ODO
2021-08-09 01:00:00,mg/L,10.12,0.0,ODO
2021-08-09 02:00:00,mg/L,9.935,0.0554977477020465,ODO
2021-08-09 03:00:00,mg/L,9.9,0.0201809991643794,ODO
2021-08-09 04:00:00,mg/L,9.905,0.0050452497910946,ODO
2021-08-09 05:00:00,mg/L,9.9,0.0100904995821913,ODO
2021-08-09 06:00:00,mg/L,9.87,0.0100904995821926,ODO
2021-08-09 07:00:00,mg/L,9.81,0.0,ODO
2021-08-09 08:00:00,mg/L,9.795,0.0050452497910958,ODO
2021-08-09 09:00:00,mg/L,9.745,0.0151357493732845,ODO
2021-08-09 10:00:00,mg/L,9.7,0.0100904995821926,ODO
2021-08-09 11:00:00,mg/L,9.665,0.0050452497910946,ODO
2021-08-09 12:00:00,mg/L,9.67,0.0100904995821913,ODO
2021-08-09 13:00:00,mg/L,9.705,0.0151357493732858,ODO
2021-08-09 14:00:00,mg/L,9.76,0.0201809991643794,ODO
2021-08-09 15:00:00,mg/L,9.8,0.0302714987465712,ODO
2021-08-09 16:00:00,mg/L,9.825,0.0050452497910946,ODO
2021-08-09 17:00:00,mg/L,9.86,0.010090499582192,ODO
2021-08-09 18:00:00,mg/L,9.91,0.010090499582192,ODO
2021-08-09 19:00:00,mg/L,9.89,0.010090499582192,ODO
2021-08-09 20:00:00,mg/L,9.925,0.0151357493732845,ODO
2021-08-09 21:00:00,mg/L,9.945000000000002,0.0252262489554745,ODO
2021-08-09 22:00:00,mg/L,9.93,0.0302714987465712,ODO
2021-08-09 23:00:00,mg/L,9.97,0.0,ODO
2021-08-10 00:00:00,mg/L,9.865,0.0252262489554745,ODO
2021-08-10 01:00:00,mg/L,9.9,0.0201809991643794,ODO
2021-08-10 02:00:00,mg/L,9.85,0.0403619983287605,ODO
2021-08-10 03:00:00,mg/L,9.75,0.010090499582192,ODO
2021-08-10 04:00:00,mg/L,9.73,0.0201809991643794,ODO
2021-08-10 05:00:00,mg/L,9.745,0.0151357493732845,ODO
2021-08-10 06:00:00,mg/L,9.71,0.0100904995821926,ODO
2021-08-10 07:00:00,mg/L,9.69,0.0100904995821913,ODO
2021-08-10 08:00:00,mg/L,9.63,0.0,ODO
2021-08-10 09:00:00,mg/L,9.61,0.0201809991643806,ODO
2021-08-10 10:00:00,mg/L,9.585,0.0050452497910946,ODO
2021-08-10 11:00:00,mg/L,9.59,0.0,ODO
2021-08-10 12:00:00,mg/L,9.56,0.0100904995821913,ODO
2021-08-10 13:00:00,mg/L,9.515,0.0151357493732845,ODO
2021-08-10 14:00:00,mg/L,9.52,0.010090499582192,ODO
2021-08-10 15:00:00,mg/L,9.565,0.0151357493732845,ODO
2021-08-10 16:00:00,mg/L,9.63,0.0,ODO
2021-08-10 17:00:00,mg/L,9.679999999999998,0.010090499582192,ODO
2021-08-10 18:00:00,mg/L,9.71,0.0100904995821926,ODO
2021-08-10 19:00:00,mg/L,9.715000000000002,0.0050452497910946,ODO
2021-08-10 20:00:00,mg/L,9.755,0.0050452497910946,ODO
2021-08-10 21:00:00,mg/L,9.78,0.0100904995821913,ODO
2021-08-10 22:00:00,mg/L,9.8,0.0,ODO
2021-08-10 23:00:00,mg/L,9.8,0.0,ODO
2021-08-11 00:00:00,mg/L,9.73,0.0403619983287605,ODO
2021-08-11 01:00:00,mg/L,9.61,0.0201809991643797,ODO
2021-08-11 02:00:00,mg/L,9.51,0.0302714987465699,ODO
2021-08-11 03:00:00,mg/L,9.429999999999998,0.0201809991643794,ODO
2021-08-11 04:00:00,mg/L,9.35,0.0100904995821913,ODO
2021-08-11 05:00:00,mg/L,9.304999999999998,0.0151357493732858,ODO
2021-08-11 06:00:00,mg/L,9.265,0.0151357493732845,ODO
2021-08-11 07:00:00,mg/L,9.23,0.010090499582192,ODO
2021-08-11 08:00:00,mg/L,9.185,0.0151357493732845,ODO
2021-08-11 09:00:00,mg/L,9.135,0.0151357493732858,ODO
2021-08-11 10:00:00,mg/L,9.07,0.0201809991643794,ODO
2021-08-11 11:00:00,mg/L,9.0,0.0302714987465705,ODO
2021-08-11 12:00:00,mg/L,8.934999999999999,0.0151357493732845,ODO
2021-08-11 13:00:00,mg/L,9.015,0.0151357493732845,ODO
2021-08-11 14:00:00,mg/L,9.065,0.0151357493732845,ODO
2021-08-11 15:00:00,mg/L,9.14,0.0201809991643797,ODO
2021-08-11 16:00:00,mg/L,9.24,0.0201809991643794,ODO
2021-08-11 17:00:00,mg/L,9.284999999999998,0.0050452497910946,ODO
2021-08-11 18:00:00,mg/L,9.235,0.0454072481198566,ODO
2021-08-11 19:00:00,mg/L,9.315,0.0252262489554745,ODO
2021-08-11 20:00:00,mg/L,9.355,0.0151357493732845,ODO
2021-08-11 21:00:00,mg/L,9.385,0.0151357493732858,ODO
2021-08-11 22:00:00,mg/L,9.320000000000002,0.010090499582192,ODO
2021-08-11 23:00:00,mg/L,9.145,0.0655882472842372,ODO
2021-08-12 00:00:00,mg/L,9.04,0.0100904995821926,ODO
2021-08-12 01:00:00,mg/L,8.97,0.0504524979109516,ODO
2021-08-12 02:00:00,mg/L,9.0,0.0201809991643794,ODO
2021-08-12 03:00:00,mg/L,8.97,0.0100904995821913,ODO
2021-08-12 04:00:00,mg/L,8.9,0.0403619983287605,ODO
2021-08-12 05:00:00,mg/L,8.855,0.0151357493732845,ODO
2021-08-12 06:00:00,mg/L,8.915000000000001,0.0050452497910946,ODO
2021-08-12 07:00:00,mg/L,8.834999999999999,0.0252262489554732,ODO
2021-08-12 08:00:00,mg/L,8.72,0.0201809991643797,ODO
2021-08-12 09:00:00,mg/L,8.76,0.0100904995821913,ODO
2021-08-12 10:00:00,mg/L,8.76,0.0,ODO
2021-08-12 11:00:00,mg/L,8.74,0.0,ODO
2021-08-12 12:00:00,mg/L,8.73,0.010090499582192,ODO
2021-08-12 13:00:00,mg/L,8.72,0.0100904995821913,ODO
2021-08-12 14:00:00,mg/L,8.715,0.0050452497910946,ODO
2021-08-12 15:00:00,mg/L,8.78,0.0504524979109516,ODO
2021-08-12 16:00:00,mg/L,8.86,0.010090499582192,ODO
2021-08-12 17:00:00,mg/L,8.9,0.0302714987465712,ODO
2021-08-12 18:00:00,mg/L,8.995000000000001,0.0252262489554732,ODO
2021-08-12 19:00:00,mg/L,8.965,0.0554977477020465,ODO
2021-08-12 20:00:00,mg/L,9.0,0.0403619983287598,ODO
2021-08-12 21:00:00,mg/L,9.12,0.0504524979109516,ODO
2021-08-12 22:00:00,mg/L,9.225,0.0252262489554745,ODO
2021-08-12 23:00:00,mg/L,9.38,0.0403619983287605,ODO
2021-08-13 00:00:00,mg/L,9.37,0.0403619983287605,ODO
2021-08-13 01:00:00,mg/L,9.035,0.085769246448618,ODO
2021-08-13 02:00:00,mg/L,8.95,0.0201809991643806,ODO
2021-08-13 03:00:00,mg/L,8.934999999999999,0.0050452497910946,ODO
2021-08-13 04:00:00,mg/L,8.915000000000001,0.0050452497910946,ODO
2021-08-13 05:00:00,mg/L,8.885000000000002,0.0050452497910946,ODO
2021-08-13 06:00:00,mg/L,8.855,0.0050452497910946,ODO
2021-08-13 07:00:00,mg/L,8.825,0.0050452497910946,ODO
2021-08-13 08:00:00,mg/L,8.8,0.0201809991643806,ODO
2021-08-13 09:00:00,mg/L,8.78,0.0,ODO
2021-08-13 10:00:00,mg/L,8.675,0.0252262489554732,ODO
2021-08-13 11:00:00,mg/L,8.6,0.0100904995821913,ODO
2021-08-13 12:00:00,mg/L,8.78,0.0403619983287605,ODO
2021-08-13 13:00:00,mg/L,8.95,0.0201809991643806,ODO
2021-08-13 14:00:00,mg/L,9.004999999999999,0.0151357493732845,ODO
2021-08-13 15:00:00,mg/L,9.07,0.0,ODO
2021-08-13 16:00:00,mg/L,9.135,0.0252262489554745,ODO
2021-08-13 17:00:00,mg/L,9.205,0.0151357493732858,ODO
2021-08-13 18:00:00,mg/L,9.295,0.0252262489554745,ODO
2021-08-13 19:00:00,mg/L,9.385,0.0252262489554745,ODO
2021-08-13 20:00:00,mg/L,9.5,0.0302714987465705,ODO
2021-08-13 21:00:00,mg/L,9.58,0.0302714987465699,ODO
2021-08-13 22:00:00,mg/L,9.7,0.0302714987465712,ODO
2021-08-13 23:00:00,mg/L,9.73,0.010090499582192,ODO
2021-08-14 00:00:00,mg/L,9.7,0.0403619983287605,ODO
2021-08-14 01:00:00,mg/L,9.65,0.0201809991643794,ODO
2021-08-14 02:00:00,mg/L,9.570000000000002,0.010090499582192,ODO
2021-08-14 03:00:00,mg/L,9.49,0.0201809991643794,ODO
2021-08-14 04:00:00,mg/L,9.365,0.0353167485376656,ODO
2021-08-14 05:00:00,mg/L,9.28,0.0100904995821913,ODO
2021-08-14 06:00:00,mg/L,9.23,0.010090499582192,ODO
2021-08-14 07:00:00,mg/L,9.14,0.0201809991643806,ODO
2021-08-14 08:00:00,mg/L,9.085,0.0050452497910946,ODO
2021-08-14 09:00:00,mg/L,9.045,0.0050452497910958,ODO
2021-08-14 10:00:00,mg/L,9.015,0.0050452497910946,ODO
2021-08-14 11:00:00,mg/L,9.01,0.0100904995821913,ODO
2021-08-14 12:00:00,mg/L,9.025,0.0151357493732845,ODO
2021-08-14 13:00:00,mg/L,9.17,0.100904995821901,ODO
2021-08-14 14:00:00,mg/L,9.435,0.0554977477020465,ODO
2021-08-14 15:00:00,mg/L,9.56,0.0201809991643806,ODO
2021-08-14 16:00:00,mg/L,9.6,0.0100904995821913,ODO
2021-08-14 17:00:00,mg/L,9.679999999999998,0.010090499582192,ODO
2021-08-14 18:00:00,mg/L,9.725,0.0050452497910946,ODO
2021-08-14 19:00:00,mg/L,9.76,0.0201809991643794,ODO
2021-08-14 20:00:00,mg/L,9.825,0.0554977477020466,ODO
2021-08-14 21:00:00,mg/L,9.895,0.0554977477020465,ODO
2021-08-14 22:00:00,mg/L,9.9,0.0201809991643794,ODO
2021-08-14 23:00:00,mg/L,9.92,0.0100904995821913,ODO
2021-08-15 00:00:00,mg/L,9.87,0.0302714987465712,ODO
2021-08-15 01:00:00,mg/L,9.745,0.0454072481198566,ODO
2021-08-15 02:00:00,mg/L,9.605,0.0151357493732845,ODO
2021-08-15 03:00:00,mg/L,9.554999999999998,0.0252262489554745,ODO
2021-08-15 04:00:00,mg/L,9.585,0.0050452497910946,ODO
2021-08-15 05:00:00,mg/L,9.535,0.0353167485376656,ODO
2021-08-15 06:00:00,mg/L,9.435,0.0151357493732845,ODO
